"Name","Campus Protests"
"Title","University Campus Protests"
"Date","June 25, 2024 at 3:45 PM (GMT)"
"Duration","3:15:00"
"Participant Count","351"
"Participant Limit","350"
"Exercise Type","Binary"
"",""
"Question ID","Participant ID","Thought ID","Vote","Timestamp"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3bb5c915-33e4-4e56-8e70-7bf8ac2982c5","ccecd018-9733-46e7-b2f8-89c4c6d830a8","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","94d4058b-79d8-4fd4-93f1-af7c486deec9","fc74fe72-1ccc-4857-91b8-a4ad8263eb71","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","7160b0e1-4cd9-4de1-9c90-dd7e4a82537f","004067a1-d0b7-4aed-8508-67022368fc51","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","77aa3587-c775-49b3-8b25-e555cdcb1500","3785f455-d8a5-4ee8-bc92-7cf5639fd6e5","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1364cc04-b115-4d61-8848-e1852752e5ea","393cc80f-0075-4767-848b-79709f1efb47","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","123c2b82-5f41-44e3-9a24-84ed2c331478","0a384272-02e2-43c2-8997-d683ddaf77fa","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b053c3f9-0427-4ce2-a8c9-62e694f8a864","5c617556-07f6-4fce-b69a-0f7740d33a2c","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6a1d4587-e748-4304-b5db-e5cdf17eba1b","2fccc6aa-cc3e-4011-82f9-a1aa50f11487","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","7469c1af-f68e-4c2f-99ad-70d05a14dea6","0232ab28-7430-454f-b59a-b7adcee6f89b","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3a3ae314-5da2-4d9d-8014-d21e7ba48264","ce4a0d78-4944-495b-9ce6-99b4e12fbd55","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","f3329e0d-3348-49ab-a768-fcc99b228718","5a842fbc-0801-4e5b-a0ac-7df24462a0ad","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","0b97fc7e-2910-4fcd-9b3b-27443373f5a6","e411b200-3526-408e-8a37-e27958171ca3","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1364cc04-b115-4d61-8848-e1852752e5ea","8914a006-24bd-4aac-ae03-1a470ac10176","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","be1f316d-8d60-43ee-9b54-ba5291037939","ccecd018-9733-46e7-b2f8-89c4c6d830a8","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3bb5c915-33e4-4e56-8e70-7bf8ac2982c5","03be30e6-233e-4bc9-8036-aa39d85ccce1","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e383690d-9d8b-44bb-9ecf-4f956d5e6ef6","78e462e2-6647-4c32-91dc-7f38c696bc54","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","7469c1af-f68e-4c2f-99ad-70d05a14dea6","74c5e2e9-12ea-4bb6-9c9f-8a5de46fe9f1","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b2806272-2a09-4957-83ac-28269cba1e79","8ea38a0b-d473-44ef-855a-b471330c1bf8","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","395b89c0-01e1-4818-ab5a-84d2cc964d78","a767538f-8079-4bad-8bb0-7d535d568bca","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1574e246-109e-4cef-99f6-95ab3833e780","28263ad3-ddc0-493a-ab78-af8f328c687b","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1b705e98-e982-4795-bf4c-b27efc0e5d00","fe186569-94d7-4fd4-9943-1d9ebe8b636a","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b053c3f9-0427-4ce2-a8c9-62e694f8a864","a3f24426-7c1a-496b-af84-7d49a029d612","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3bb5c915-33e4-4e56-8e70-7bf8ac2982c5","71d9b2d1-8adc-4780-9c2f-9e16ab4d5640","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","123c2b82-5f41-44e3-9a24-84ed2c331478","2fccc6aa-cc3e-4011-82f9-a1aa50f11487","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","9a4c6c57-fd4c-4404-a4ca-ebdb16b2b62c","532d8dbb-d54a-4bae-9159-e234b9708157","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","10ca4551-200f-485d-81ca-a09e3fae604a","a87802f6-acc4-4c26-a699-0c8e693c259f","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","be1f316d-8d60-43ee-9b54-ba5291037939","2a05d038-35a6-4136-92dd-b08d7fdf071a","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","10ca4551-200f-485d-81ca-a09e3fae604a","3db58a51-fb8c-4345-9256-713198c32c4a","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3bb5c915-33e4-4e56-8e70-7bf8ac2982c5","f3db5c72-0ef7-4513-8179-5c86d1e30aaf","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e383690d-9d8b-44bb-9ecf-4f956d5e6ef6","1ca54243-09a6-47f5-8bfc-28fca8930f59","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","77aa3587-c775-49b3-8b25-e555cdcb1500","8a188b9c-2af3-4ff7-b5f6-1207f9a2afba","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","10ca4551-200f-485d-81ca-a09e3fae604a","5a842fbc-0801-4e5b-a0ac-7df24462a0ad","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","58804335-e418-4c76-975d-bda2c64ee0cf","359390e5-f33c-489e-8880-4feefc364eef","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","150fafeb-b9d9-4019-bae2-33364a4b5224","1fefaa50-80db-4b5a-a356-1c888e451dce","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19b6c4a0-8431-467b-a4c9-540a656c6cae","f3db5c72-0ef7-4513-8179-5c86d1e30aaf","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","10ca4551-200f-485d-81ca-a09e3fae604a","97468ea4-32be-46c4-9e9d-a2ccb6121bf6","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3a3ae314-5da2-4d9d-8014-d21e7ba48264","5a842fbc-0801-4e5b-a0ac-7df24462a0ad","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19b6c4a0-8431-467b-a4c9-540a656c6cae","468277e4-ee0d-448c-a0e1-5bb1a7227f65","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b2806272-2a09-4957-83ac-28269cba1e79","ce4a0d78-4944-495b-9ce6-99b4e12fbd55","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","123c2b82-5f41-44e3-9a24-84ed2c331478","468277e4-ee0d-448c-a0e1-5bb1a7227f65","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19b6c4a0-8431-467b-a4c9-540a656c6cae","12a639e7-3c3e-4fd4-a99e-2786c3c960f4","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","10ca4551-200f-485d-81ca-a09e3fae604a","5d43ad04-db9b-4edb-ae8c-96ecad9b4c6a","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19b6c4a0-8431-467b-a4c9-540a656c6cae","fc74fe72-1ccc-4857-91b8-a4ad8263eb71","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6a1d4587-e748-4304-b5db-e5cdf17eba1b","e411b200-3526-408e-8a37-e27958171ca3","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19b6c4a0-8431-467b-a4c9-540a656c6cae","2a05d038-35a6-4136-92dd-b08d7fdf071a","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","c032e99b-47ad-418f-bccb-fff0ff4e65bd","09867793-48c3-4ada-867f-6b0af5b9fe16","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","150fafeb-b9d9-4019-bae2-33364a4b5224","ec8b2bf8-2db8-43fb-9f8e-3bb3ff10984a","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","123c2b82-5f41-44e3-9a24-84ed2c331478","bc82de2e-13e7-4559-a97a-832ec4995e79","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1b705e98-e982-4795-bf4c-b27efc0e5d00","8758d6ec-f1c3-49c7-9b99-0d7bcd35b015","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","be1f316d-8d60-43ee-9b54-ba5291037939","23fb596d-1879-49f1-a9f2-13fc03cc6724","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3a3ae314-5da2-4d9d-8014-d21e7ba48264","bc82de2e-13e7-4559-a97a-832ec4995e79","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","395b89c0-01e1-4818-ab5a-84d2cc964d78","0a384272-02e2-43c2-8997-d683ddaf77fa","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","9a4c6c57-fd4c-4404-a4ca-ebdb16b2b62c","e411b200-3526-408e-8a37-e27958171ca3","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","fee247c5-70c8-4b51-b7b9-3f9d0185a281","a5aea1ce-92ae-4aad-990f-c275da9d57af","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e07d7045-9538-44c6-90df-fce749ecb537","43121fce-ceb5-447e-9c6c-cf9b4d7da8ca","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","150fafeb-b9d9-4019-bae2-33364a4b5224","532d8dbb-d54a-4bae-9159-e234b9708157","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1b705e98-e982-4795-bf4c-b27efc0e5d00","a5aea1ce-92ae-4aad-990f-c275da9d57af","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6a1d4587-e748-4304-b5db-e5cdf17eba1b","2a05d038-35a6-4136-92dd-b08d7fdf071a","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e383690d-9d8b-44bb-9ecf-4f956d5e6ef6","03be30e6-233e-4bc9-8036-aa39d85ccce1","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3177df1d-c8ef-424f-bc1e-91bc1305409c","b26adb0d-740b-407f-8181-c0e20e8ab94c","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","0b97fc7e-2910-4fcd-9b3b-27443373f5a6","6441dfe7-905a-4f75-8357-0116b95bafc4","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","77aa3587-c775-49b3-8b25-e555cdcb1500","2a05d038-35a6-4136-92dd-b08d7fdf071a","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","fee247c5-70c8-4b51-b7b9-3f9d0185a281","a6e7379b-6a6c-4330-80e9-2e80e497d741","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","58804335-e418-4c76-975d-bda2c64ee0cf","2962c24d-1e2a-48e4-8a07-8b33f5b7594e","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e07d7045-9538-44c6-90df-fce749ecb537","6d6f8cdf-3e13-442f-b4ec-16f210324b74","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2dbd7354-fae7-4ced-a80d-915e5e24df55","ce4a0d78-4944-495b-9ce6-99b4e12fbd55","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1b705e98-e982-4795-bf4c-b27efc0e5d00","58632f62-3417-491a-b2f4-c82ffe71132f","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","150fafeb-b9d9-4019-bae2-33364a4b5224","03be30e6-233e-4bc9-8036-aa39d85ccce1","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","c90e4f05-e600-44e0-92bb-546241337027","2a05d038-35a6-4136-92dd-b08d7fdf071a","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b2806272-2a09-4957-83ac-28269cba1e79","8758d6ec-f1c3-49c7-9b99-0d7bcd35b015","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","d9565cae-ee90-4bf4-9d5e-83c4ffe08b95","bc82de2e-13e7-4559-a97a-832ec4995e79","Disagree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e07d7045-9538-44c6-90df-fce749ecb537","532d8dbb-d54a-4bae-9159-e234b9708157","Agree","June 25, 2024 at 3:52 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","39792ad1-ce3d-4f3a-ab7b-d47ff8d70705","c22da7eb-38c7-4460-88b9-063028f9666f","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","50fca626-b8fb-4deb-9938-48b27e45d996","7655d868-5f7a-4c8a-bd80-9e62fe7b5d8b","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","77aa3587-c775-49b3-8b25-e555cdcb1500","28263ad3-ddc0-493a-ab78-af8f328c687b","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2dbd7354-fae7-4ced-a80d-915e5e24df55","1d1347f2-c984-47d4-8542-efed99696bf9","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","150fafeb-b9d9-4019-bae2-33364a4b5224","2f85ca2d-e3d0-43ba-b028-8acde3c35f19","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2d8b6159-2857-458c-be87-e23fd3742f2f","421daee3-c977-490f-9fe7-e12757f86820","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","39792ad1-ce3d-4f3a-ab7b-d47ff8d70705","498269ee-45e5-4ad8-8b0b-f8f85f0bf417","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b240c1c4-6cdb-42cd-9033-817bd0a4c26c","09867793-48c3-4ada-867f-6b0af5b9fe16","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","fee247c5-70c8-4b51-b7b9-3f9d0185a281","7515c2b8-863d-4493-b89a-faf5fb873da4","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6e70cbb9-e67d-4abd-a163-a8a71005fea5","0f37f654-4882-4ea2-85f4-0a25e6f351a2","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e07d7045-9538-44c6-90df-fce749ecb537","d006b93a-e82e-4d5a-aa1b-522dc795da2d","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","9a4c6c57-fd4c-4404-a4ca-ebdb16b2b62c","a6e7379b-6a6c-4330-80e9-2e80e497d741","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2dbd7354-fae7-4ced-a80d-915e5e24df55","5a62f615-9cd1-443f-b3d7-ef18d955357e","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","50fca626-b8fb-4deb-9938-48b27e45d996","1cb2d211-1495-45e0-a3c8-266d2e2481fc","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2d8b6159-2857-458c-be87-e23fd3742f2f","004067a1-d0b7-4aed-8508-67022368fc51","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","1b705e98-e982-4795-bf4c-b27efc0e5d00","bc82de2e-13e7-4559-a97a-832ec4995e79","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b240c1c4-6cdb-42cd-9033-817bd0a4c26c","0ad4034f-e607-438b-88cf-edaa9dfc81ae","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","c90e4f05-e600-44e0-92bb-546241337027","532d8dbb-d54a-4bae-9159-e234b9708157","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","39792ad1-ce3d-4f3a-ab7b-d47ff8d70705","a052f849-0f4b-4ecc-9f88-4bf6cfce6e14","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19de0846-e9ee-4896-b8ab-0e7f0cc365b9","7655d868-5f7a-4c8a-bd80-9e62fe7b5d8b","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3177df1d-c8ef-424f-bc1e-91bc1305409c","c22da7eb-38c7-4460-88b9-063028f9666f","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","c90e4f05-e600-44e0-92bb-546241337027","468277e4-ee0d-448c-a0e1-5bb1a7227f65","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b240c1c4-6cdb-42cd-9033-817bd0a4c26c","ec8b2bf8-2db8-43fb-9f8e-3bb3ff10984a","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6e70cbb9-e67d-4abd-a163-a8a71005fea5","3bd6a70d-0470-4df8-b9cb-3dcb158a41e6","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","091324ec-4cca-49f7-b8d2-5489876a96b8","87816082-df28-4a13-ad86-bf0376fa14a7","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2d8b6159-2857-458c-be87-e23fd3742f2f","0ad4034f-e607-438b-88cf-edaa9dfc81ae","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19de0846-e9ee-4896-b8ab-0e7f0cc365b9","279a2c38-4090-48d1-ab3c-9e8e302a446b","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","fee247c5-70c8-4b51-b7b9-3f9d0185a281","44aee172-51b9-4654-9411-7743c71f38a3","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b240c1c4-6cdb-42cd-9033-817bd0a4c26c","8a188b9c-2af3-4ff7-b5f6-1207f9a2afba","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","50fca626-b8fb-4deb-9938-48b27e45d996","0566e742-537a-49ba-994e-5f986b16915e","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","39792ad1-ce3d-4f3a-ab7b-d47ff8d70705","2fccc6aa-cc3e-4011-82f9-a1aa50f11487","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6e70cbb9-e67d-4abd-a163-a8a71005fea5","b62b0a2a-b772-4dcd-9345-05ec72c14e77","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","e07d7045-9538-44c6-90df-fce749ecb537","8ea38a0b-d473-44ef-855a-b471330c1bf8","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2d8b6159-2857-458c-be87-e23fd3742f2f","a87802f6-acc4-4c26-a699-0c8e693c259f","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2dbd7354-fae7-4ced-a80d-915e5e24df55","fc74fe72-1ccc-4857-91b8-a4ad8263eb71","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","395b89c0-01e1-4818-ab5a-84d2cc964d78","44aee172-51b9-4654-9411-7743c71f38a3","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","a5ef0a84-7636-4b74-acad-a6994dc51930","04c54f7b-9ccd-4b23-a804-3b9f4ade82a8","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","d9565cae-ee90-4bf4-9d5e-83c4ffe08b95","6b4b4540-af4e-4981-8044-ec80571f7e47","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","77aa3587-c775-49b3-8b25-e555cdcb1500","b62b0a2a-b772-4dcd-9345-05ec72c14e77","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","39792ad1-ce3d-4f3a-ab7b-d47ff8d70705","6f67ca63-789d-4681-9aeb-b886813d750f","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b2806272-2a09-4957-83ac-28269cba1e79","a052f849-0f4b-4ecc-9f88-4bf6cfce6e14","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","9a4c6c57-fd4c-4404-a4ca-ebdb16b2b62c","740915d9-865d-4e25-b794-da1a0c66a55b","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2d8b6159-2857-458c-be87-e23fd3742f2f","bb603248-4fe8-4a69-b092-aab57cf3ea16","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6e70cbb9-e67d-4abd-a163-a8a71005fea5","43121fce-ceb5-447e-9c6c-cf9b4d7da8ca","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","19de0846-e9ee-4896-b8ab-0e7f0cc365b9","917ae510-42e4-41fc-a438-8f0e533aeef5","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3177df1d-c8ef-424f-bc1e-91bc1305409c","db5c6f03-6e84-4c1a-ac94-5e14a07136c4","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","6e70cbb9-e67d-4abd-a163-a8a71005fea5","359390e5-f33c-489e-8880-4feefc364eef","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","b941ef21-74c0-4dbd-b39e-051ab6cb54e6","f58d1ade-862e-4392-bbb9-82f37d205b60","Disagree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","372a4c78-3518-480d-a7a8-2f25c6767741","a5aea1ce-92ae-4aad-990f-c275da9d57af","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","2dbd7354-fae7-4ced-a80d-915e5e24df55","3db58a51-fb8c-4345-9256-713198c32c4a","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","c90e4f05-e600-44e0-92bb-546241337027","e411b200-3526-408e-8a37-e27958171ca3","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","fee247c5-70c8-4b51-b7b9-3f9d0185a281","07900faa-123c-4991-b35d-0c025bc39331","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","50fca626-b8fb-4deb-9938-48b27e45d996","532d8dbb-d54a-4bae-9159-e234b9708157","Agree","June 25, 2024 at 3:53 PM (GMT)"
"c695618c-23e8-4edd-a0cd-cff190e3d13c","3e112252-f2fc-4f8b-9d7c-e2f682ca6125","2962c24d-1e2a-48e4-8a07-8b33f5b7594e","Disagree","June 25, 2024 at 3:53 PM (GMT)"
